date,precipitation (mm),temperature (°C),potential evapotranspiration (mm),flow (m³/s),suspended sediment (mg/L),total phosphorus (mg/L),nitrate (mg/L)
1995-01-01,0.14993,3.04570,0.30446,123.57000,16.16450,0.18671,10.09655
1995-01-02,1.48579,7.55751,0.34431,119.81450,15.81300,0.18728,9.64725
1995-01-03,1.91060,9.56980,0.48962,118.82700,15.72800,0.18739,9.23295
1995-01-04,0.97836,7.95878,0.18174,113.19100,14.89250,0.18986,9.28445
1995-01-05,0.62526,4.27803,0.25788,106.95950,14.13090,0.19289,9.38455
1995-01-06,0.24010,2.44810,0.18848,100.85350,13.25695,0.19574,9.38970
1995-01-07,0.21323,2.23192,0.11732,95.45350,12.54495,0.19841,9.31035
1995-01-08,1.92376,3.46884,0.09560,96.13650,13.04990,0.19718,9.02460
1995-01-09,2.93234,5.87417,0.04865,102.81800,14.04325,0.19299,8.70770
1995-01-10,5.73455,4.65466,0.03474,128.55050,17.18900,0.18089,8.20605
1995-01-11,0.31589,3.72603,0.28784,119.64800,15.51700,0.18758,9.24840
1995-01-12,0.10741,1.53624,0.06575,109.97500,14.08130,0.19261,9.70405
1995-01-13,2.93256,-0.46569,0.00044,103.59350,14.12950,0.19545,9.81920
1995-01-14,0.01533,-2.20076,0.36474,96.40150,13.14280,0.19903,9.73600
1995-01-15,0.20896,-3.08473,0.11327,90.26800,12.33670,0.20240,9.62265
1995-01-16,4.07873,-1.89289,0.03372,85.04900,11.63685,0.20483,9.49195
1995-01-17,5.61770,-1.22150,0.18426,82.75650,11.49480,0.20549,9.36435
1995-01-18,5.45352,4.22942,0.12338,186.31500,20.05000,0.15725,6.33680
1995-01-19,0.08079,1.32669,0.16838,173.69500,19.27550,0.16773,8.32070
1995-01-20,0.33874,-0.41972,0.06741,150.75500,17.81250,0.17642,9.53190
1995-01-21,0.52303,-0.11731,0.19144,133.51500,16.37050,0.18146,10.06660
1995-01-22,1.80733,1.12220,0.14804,130.09500,16.28950,0.18026,9.89020
1995-01-23,1.09152,2.30589,0.18478,122.01000,15.36825,0.18290,9.88170
1995-01-24,0.36666,-0.47698,0.03995,111.03850,13.98685,0.18768,9.91130
1995-01-25,2.40225,1.34239,0.09608,114.99600,14.73065,0.18378,9.26145
1995-01-26,10.58706,5.79130,0.20580,174.68500,21.06800,0.16202,7.36965
1995-01-27,0.43587,5.85240,0.17075,156.41500,18.71850,0.17107,8.79860
1995-01-28,0.45803,4.06764,0.04321,139.12000,17.49700,0.17777,9.71330
1995-01-29,1.89577,4.97806,0.13512,131.12000,17.25250,0.18039,9.90430
1995-01-30,0.87238,5.18434,0.21733,120.49000,16.09600,0.18520,10.04665
1995-01-31,7.40957,7.23228,0.38196,155.68000,20.13250,0.17055,8.45135
1995-02-01,5.99929,8.15110,0.01554,178.07500,21.97900,0.16606,8.43620
1995-02-02,1.51507,5.67827,0.06068,163.27000,20.43450,0.17272,9.55135
1995-02-03,1.38887,6.17420,0.20191,149.65500,19.60450,0.17757,10.09015
1995-02-04,3.55956,9.62730,0.20686,152.86500,20.04900,0.17565,9.68750
1995-02-05,3.35895,6.21557,0.36100,155.25500,20.18200,0.17576,9.76700
1995-02-06,5.01057,2.73340,0.22140,169.74500,21.44750,0.17131,9.55850
1995-02-07,0.78725,1.94245,0.37442,154.74500,19.63500,0.17753,10.18015
1995-02-08,0.36966,2.92096,0.63631,140.98500,18.28050,0.18234,10.40650
1995-02-09,0.03041,1.98937,0.33475,129.68500,16.13050,0.18632,10.43575
1995-02-10,0.00148,0.97570,0.24243,120.53000,15.55300,0.19033,10.32755
1995-02-11,0.08754,0.45136,0.23219,112.94050,14.63645,0.19291,10.13985
1995-02-12,0.91339,3.13338,0.54760,107.64150,14.09995,0.19505,9.79530
1995-02-13,2.80244,7.48181,0.28596,112.66200,14.76850,0.19116,9.09125
1995-02-14,4.26370,10.02986,0.45338,127.57500,16.30450,0.18440,8.47765
1995-02-15,1.70114,9.74012,0.28202,123.89500,15.60600,0.18757,8.90875
1995-02-16,1.02238,7.30086,0.29849,116.03100,14.86050,0.19159,9.25710
1995-02-17,0.07718,3.49873,0.27238,107.49750,13.76715,0.19552,9.46835
1995-02-18,0.00409,2.49275,0.54374,100.29700,12.85815,0.19839,9.46530
1995-02-19,0.00272,1.66035,0.45828,94.25600,12.07850,0.20114,9.42160
1995-02-20,0.01087,2.84842,0.54494,89.06950,11.41810,0.20333,9.25275
1995-02-21,0.10590,3.58710,0.39100,84.55300,10.81570,0.20559,9.08435
1995-02-22,0.40078,2.42557,0.38415,80.76350,10.41195,0.20748,9.03980
1995-02-23,0.00150,1.90587,0.60860,77.02550,9.82120,0.20943,8.98650
1995-02-24,0.00001,-0.92121,0.37379,73.56900,9.34440,0.21091,8.99400
1995-02-25,0.00160,-0.75151,0.50099,70.37500,8.88045,0.21191,8.96065
1995-02-26,1.11681,2.98415,0.77604,68.94800,9.02995,0.21262,8.73470
1995-02-27,1.81081,7.25742,0.17537,70.41050,9.47285,0.21066,8.27945
1995-02-28,0.91537,8.19070,0.51381,68.47450,9.14925,0.21262,8.24210
1995-03-01,7.02457,7.02476,0.25256,101.59700,13.90660,0.18775,6.82330
1995-03-02,0.32516,7.65003,0.54651,96.71250,12.37720,0.19544,8.14120
1995-03-03,1.92280,9.13867,0.24790,94.77700,12.81170,0.19735,8.47125
1995-03-04,1.51283,9.31841,0.53827,90.92600,12.76895,0.19911,8.67605
1995-03-05,0.05042,9.59255,1.18479,83.96400,11.90900,0.20318,8.76050
1995-03-06,0.50737,4.61592,0.10962,78.25300,11.26420,0.20589,8.99115
1995-03-07,0.04996,3.31754,0.71628,73.04800,10.64655,0.20848,9.06400
1995-03-08,0.01009,4.70491,0.91056,68.59650,10.10655,0.21103,8.93175
1995-03-09,0.04107,3.21297,0.62917,64.76600,9.58750,0.21411,8.86335
1995-03-10,0.02970,3.05460,0.63848,61.41050,9.13405,0.21657,8.77895
1995-03-11,0.08258,2.43150,0.54053,58.43300,8.72305,0.21886,8.74285
1995-03-12,0.30379,1.39180,0.63427,55.86950,8.39285,0.22145,8.69345
1995-03-13,0.16581,2.07431,0.70077,53.43300,7.97430,0.22463,8.61260
1995-03-14,0.00000,1.73306,0.66752,51.10900,7.51220,0.22828,8.53175
1995-03-15,0.11001,2.86094,1.18116,48.96250,7.27430,0.23150,8.38965
1995-03-16,0.02958,5.51036,1.59635,46.93650,6.91185,0.23417,8.13180
1995-03-17,0.00000,5.86327,1.51434,45.03150,6.65025,0.23717,7.96450
1995-03-18,0.00033,3.36457,1.21239,43.23550,6.46925,0.24049,7.99755
1995-03-19,2.85662,1.36353,0.76875,48.37850,8.07695,0.23245,7.68710
1995-03-20,0.00064,1.75292,1.91912,47.53350,7.07025,0.23575,8.12720
1995-03-21,0.00493,2.48211,1.37667,45.35600,6.78690,0.24039,8.27165
1995-03-22,17.20469,3.31321,0.19846,123.01300,18.21200,0.17546,5.97205
1995-03-23,4.18821,5.23361,0.46314,132.59100,17.66950,0.18030,7.14950
1995-03-24,0.02993,4.69742,1.27294,115.62000,16.04950,0.19215,8.52090
1995-03-25,0.62992,4.26494,0.96612,101.10500,15.35550,0.19921,9.21000
1995-03-26,0.54374,8.68734,0.41602,89.49150,14.28400,0.20380,9.10525
1995-03-27,0.05529,8.39625,1.12749,80.00200,13.14800,0.20742,8.96925
1995-03-28,6.62405,4.95383,0.42031,107.16700,16.94300,0.18492,7.52715
1995-03-29,3.77668,3.57934,0.55041,116.27150,17.28050,0.18120,8.06710
1995-03-30,2.23864,3.44696,0.56490,112.72400,16.80450,0.18315,8.78180
1995-03-31,1.15080,6.52019,0.64569,103.40250,15.77450,0.18734,9.16665
1995-04-01,0.26108,5.91873,0.87942,93.56550,14.62400,0.19162,9.27050
1995-04-02,0.10434,5.79796,1.39852,85.39350,13.50655,0.19560,9.22505
1995-04-03,0.00000,5.29307,1.41489,78.71000,12.69595,0.19936,9.10405
1995-04-04,0.00910,6.33531,1.69364,73.17950,11.69880,0.20303,8.90115
1995-04-05,0.02145,5.43314,1.69149,68.50750,11.05000,0.20619,8.79075
1995-04-06,0.09740,6.91264,1.51531,64.49400,10.32945,0.20941,8.59785
1995-04-07,1.79506,6.80271,1.80738,65.04700,10.81785,0.20814,8.30390
1995-04-08,0.32211,6.92133,1.67895,62.12650,9.95145,0.21196,8.32895
1995-04-09,0.00033,5.17377,1.79982,58.72200,9.27725,0.21631,8.39160
1995-04-10,0.08963,7.53241,1.46531,55.55050,8.82925,0.22031,8.21570
1995-04-11,0.02755,10.08107,1.32399,52.65900,8.38205,0.22430,7.94350
1995-04-12,0.04350,9.99687,1.71006,50.03950,7.98165,0.22746,7.79305
1995-04-13,0.00000,9.05925,2.62894,47.64150,7.59510,0.23097,7.73175
1995-04-14,0.00000,7.78000,2.26192,45.43600,7.14270,0.23431,7.74940
1995-04-15,0.00088,8.60276,2.51844,43.39150,6.90165,0.23788,7.67845
1995-04-16,0.01941,11.62461,2.66372,41.48650,6.60755,0.24092,7.41510
1995-04-17,0.07793,10.91557,1.22528,39.70850,6.37455,0.24402,7.30925
1995-04-18,0.00626,11.02323,2.55604,38.02700,6.14535,0.24747,7.22685
1995-04-19,0.88141,11.38363,1.31586,37.07800,6.37195,0.24919,7.11800
1995-04-20,1.41324,7.47712,2.85211,37.45250,7.24280,0.24887,7.20580
1995-04-21,0.55950,5.03258,2.83546,36.52700,6.54285,0.25119,7.44735
1995-04-22,1.62043,4.26884,1.83777,37.30600,7.45410,0.25028,7.40810
1995-04-23,0.02209,6.41374,2.40871,35.99500,6.49320,0.25363,7.42710
1995-04-24,0.51692,9.24818,1.34724,34.46200,6.49925,0.25772,7.24280
1995-04-25,2.13636,9.61240,0.82990,36.12900,7.55255,0.25448,6.86055
1995-04-26,0.91935,9.25812,3.10040,35.72800,7.27450,0.25590,6.96925
1995-04-27,7.14997,7.82631,0.66202,52.10850,11.29460,0.22857,6.46120
1995-04-28,2.56260,7.70838,1.30867,57.37000,10.90850,0.22687,6.43790
1995-04-29,0.47621,6.62187,2.54811,53.13850,10.04050,0.23618,6.99325
1995-04-30,0.57524,7.77180,2.70186,48.45100,9.86320,0.24499,7.20545
1995-05-01,0.06240,7.78003,2.04322,43.95050,9.44880,0.25187,7.28095
1995-05-02,0.35766,8.28051,1.80510,40.24200,9.33650,0.25684,7.29180
1995-05-03,0.33448,8.81067,2.00981,37.11200,9.15040,0.26090,7.23165
1995-05-04,3.14006,9.30039,2.22399,40.44600,10.69965,0.25104,6.74505
1995-05-05,0.69353,10.21874,2.79671,39.35150,9.83415,0.25303,6.87755
1995-05-06,0.02175,9.04946,3.16997,36.66500,9.20445,0.25855,7.03505
1995-05-07,9.44334,11.12387,2.10578,60.66300,15.22900,0.21900,6.20840
1995-05-08,0.01435,10.18539,3.53433,57.30700,12.20665,0.22732,6.65815
1995-05-09,0.09812,10.20953,3.26690,51.04050,11.52760,0.23835,6.91035
1995-05-10,0.41449,10.32366,1.66083,45.62750,11.30565,0.24651,7.04245
1995-05-11,3.20710,7.05295,1.27147,46.90050,12.71725,0.24149,7.07025
1995-05-12,1.28091,7.66613,1.21775,44.82500,12.07600,0.24405,7.18030
1995-05-13,5.81198,7.80949,1.16696,54.18200,14.55750,0.22829,7.02880
1995-05-14,9.94293,7.77666,0.50897,84.33550,18.64500,0.19887,6.30195
1995-05-15,0.04449,10.35092,3.12871,74.58050,15.37250,0.21028,6.83940
1995-05-16,0.00008,11.10404,2.91563,64.01250,14.30600,0.22018,7.10355
1995-05-17,0.00204,12.91962,3.56024,55.35500,13.59200,0.22822,7.07885
1995-05-18,0.38253,10.94932,2.57716,48.65850,13.14235,0.23470,7.18155
1995-05-19,0.94458,10.58356,2.81059,43.95650,13.01645,0.23892,7.22930
1995-05-20,6.12221,6.94819,1.32115,53.38700,15.58750,0.22106,7.19955
1995-05-21,4.46533,9.51757,1.82033,61.00600,15.87150,0.21283,6.93170
1995-05-22,0.00434,10.21033,2.25639,54.83850,13.78850,0.22150,7.18945
1995-05-23,3.28960,11.12009,2.44291,55.19200,14.95350,0.22125,7.06135
1995-05-24,1.64703,10.03038,1.17795,52.15650,14.38700,0.22478,7.18265
1995-05-25,4.91467,9.29143,0.58372,59.05200,16.16450,0.21519,7.04510
1995-05-26,0.00000,9.66090,0.88084,53.37500,14.06300,0.22253,7.36240
1995-05-27,3.77571,9.49877,0.88449,58.03450,15.61300,0.21602,6.96930
1995-05-28,0.05410,11.22819,3.29169,52.89550,13.99050,0.22299,7.32310
1995-05-29,0.09358,13.48823,3.68121,47.28500,13.35275,0.23039,7.33485
1995-05-30,0.00048,15.85732,5.22366,42.44150,12.78545,0.23683,7.12275
1995-05-31,0.53354,17.00328,5.52397,38.69650,12.28110,0.24228,6.87970
1995-06-01,8.06998,11.83437,0.52649,54.97550,15.96200,0.21538,6.86265
1995-06-02,11.08387,13.38146,2.47661,91.07050,20.04450,0.18627,6.35120
1995-06-03,0.73793,14.71625,3.11914,80.60050,17.00100,0.20004,6.93130
1995-06-04,1.44686,13.80503,2.93739,71.21600,16.39700,0.20844,7.19285
1995-06-05,4.95248,14.60758,3.03776,75.84800,18.38250,0.20256,6.97150
1995-06-06,0.08739,13.18209,3.42480,66.18700,16.04000,0.21048,7.43750
1995-06-07,10.95023,16.01463,1.66195,96.45050,21.65850,0.18325,6.73025
1995-06-08,0.14933,14.69923,3.93389,83.85350,17.84750,0.19301,7.33480
1995-06-09,1.99166,13.42327,1.89393,76.22200,17.53300,0.19767,7.50910
1995-06-10,6.05873,14.66174,2.92907,84.25400,19.48200,0.18922,7.41415
1995-06-11,6.54141,13.12297,1.53257,101.90950,21.17000,0.17723,6.90180
1995-06-12,0.75555,12.49348,1.77610,89.48450,18.62350,0.18509,7.87545
1995-06-13,3.52113,12.06915,0.32085,91.26050,19.28950,0.18224,7.76040
1995-06-14,0.68993,13.76598,2.63313,81.07350,17.63950,0.18857,8.25055
1995-06-15,1.82613,12.42904,1.35781,75.94200,17.24550,0.19094,8.36285
1995-06-16,0.01405,14.05244,3.79550,67.87950,15.75650,0.19663,8.40405
1995-06-17,0.00169,15.10479,3.71953,60.97250,14.68450,0.20213,8.24215
1995-06-18,0.00000,16.61155,4.37141,55.31750,13.79120,0.20754,7.94810
1995-06-19,0.00000,18.20325,4.98887,50.65100,13.01330,0.21329,7.62640
1995-06-20,0.09848,18.26858,4.73981,46.75950,12.24745,0.21832,7.41790
1995-06-21,1.19822,16.28585,4.37592,44.83050,12.21455,0.22061,7.40285
1995-06-22,3.37469,12.90497,2.21102,51.82250,13.43740,0.21175,7.21260
1995-06-23,0.27966,14.32181,3.45495,50.27300,11.97305,0.21696,7.70815
1995-06-24,0.32138,15.26388,2.92239,47.09800,11.37065,0.22415,7.77315
1995-06-25,0.41574,15.86229,1.21714,43.96250,10.96085,0.22991,7.66515
1995-06-26,0.89226,14.18678,1.39718,41.61350,10.89185,0.23387,7.67205
1995-06-27,8.26745,13.52451,0.79832,75.77450,15.96600,0.19549,6.16975
1995-06-28,1.51691,16.35912,2.61561,77.04250,14.52700,0.20238,7.60580
1995-06-29,0.04319,16.46923,4.43537,70.29900,13.45895,0.21149,8.29155
1995-06-30,0.18058,15.52696,2.17924,63.68350,12.60140,0.21830,8.52805
1995-07-01,0.00207,16.06740,1.74246,57.90550,12.04335,0.22394,8.43300
1995-07-02,0.00048,16.85301,2.33135,53.02050,11.33995,0.22798,8.20925
1995-07-03,0.00074,19.00687,4.51623,48.89150,10.74340,0.23154,7.84475
1995-07-04,0.00240,18.52936,3.55842,45.36900,10.15805,0.23605,7.61930
1995-07-05,0.00564,19.85685,3.87624,42.32150,9.69100,0.23942,7.33945
1995-07-06,0.63426,22.07226,5.01916,40.03550,11.20280,0.24434,6.94215
1995-07-07,0.96446,16.39509,1.61246,38.45200,10.29405,0.24629,7.18070
1995-07-08,0.00068,15.43026,4.17715,36.32150,9.34255,0.25062,7.28005
1995-07-09,0.00000,16.29482,4.31645,34.18300,8.78370,0.25406,7.16375
1995-07-10,0.02568,16.45260,3.67873,32.19100,8.42810,0.25794,7.03780
1995-07-11,0.00000,17.56874,4.33172,30.36600,8.15525,0.26201,6.82520
1995-07-12,0.00000,19.72363,4.42537,28.69500,7.74420,0.26542,6.51755
1995-07-13,0.00000,19.64155,4.92709,27.16150,7.49500,0.26977,6.33275
1995-07-14,0.00009,17.07452,4.69802,25.74000,7.16875,0.27408,6.41135
1995-07-15,0.00000,17.52200,5.01092,24.41950,6.93135,0.27791,6.34865
1995-07-16,0.00000,18.21897,4.56429,23.18650,6.69875,0.28130,6.22730
1995-07-17,0.01307,17.00576,4.05455,22.03100,6.48795,0.28521,6.21245
1995-07-18,1.26059,18.31437,3.87297,21.87700,7.03405,0.28496,6.05365
1995-07-19,0.56638,19.86451,4.40823,21.39750,6.79525,0.28656,5.94405
1995-07-20,0.00000,21.37432,5.71803,20.51650,6.28730,0.29001,5.71415
1995-07-21,0.01253,25.28007,7.84424,19.48315,6.12775,0.29401,5.26825
1995-07-22,2.00158,23.74303,3.51786,20.10480,8.11990,0.29196,5.14855
1995-07-23,1.59589,22.89319,4.22335,21.00990,7.82340,0.28804,5.27070
1995-07-24,23.61156,18.46204,2.78070,100.41600,22.49150,0.18467,5.30050
1995-07-25,9.37866,14.65907,0.48602,125.49800,23.09600,0.19080,6.59610
1995-07-26,1.14503,16.48008,1.82678,104.46600,19.72150,0.21404,7.93270
1995-07-27,0.01647,17.70419,4.80697,83.91600,17.73500,0.23015,8.24925
1995-07-28,0.27262,20.41292,4.36112,68.40650,16.45050,0.24284,7.86105
1995-07-29,1.56444,23.48741,4.52483,59.16600,16.15650,0.24966,7.17860
1995-07-30,3.13575,20.03508,4.15704,56.89300,16.52250,0.24800,7.12110
1995-07-31,0.00485,18.97753,3.67569,49.62450,14.78650,0.25560,7.39775
1995-08-01,6.11278,16.71053,1.63449,58.52550,17.39650,0.23953,7.36025
1995-08-02,0.00527,16.29674,4.51774,52.64950,15.02350,0.24857,7.86810
1995-08-03,0.03878,18.14769,3.86570,45.85400,14.20700,0.25915,7.76745
1995-08-04,2.66660,17.54725,2.50972,44.42400,15.08300,0.26021,7.54065
1995-08-05,9.80624,17.35695,1.64961,67.14850,19.35450,0.22736,7.30280
1995-08-06,22.24243,16.44414,2.10478,155.15550,30.24950,0.17696,6.91695
1995-08-07,0.00000,16.90055,1.87720,125.64850,23.62550,0.19649,8.23765
1995-08-08,0.02382,16.88156,3.75782,99.49900,21.06700,0.21001,8.63370
1995-08-09,0.12876,16.95165,4.11335,80.28650,19.35100,0.22089,8.57950
1995-08-10,4.10689,15.04977,2.36659,76.33650,20.14800,0.21857,8.39905
1995-08-11,21.27476,15.04048,0.92789,166.78200,30.87750,0.16641,6.86800
1995-08-12,0.58742,14.97472,4.02556,137.12550,24.71550,0.17979,8.72920
1995-08-13,1.00086,14.00349,3.12756,111.97950,22.52200,0.18968,9.63700
1995-08-14,12.77850,15.44970,2.14812,173.58000,29.49550,0.16278,7.34625
1995-08-15,3.93367,12.87160,2.69316,166.58500,27.78400,0.16709,9.27140
1995-08-16,0.00427,12.11115,2.58747,140.03500,24.59150,0.17666,11.02150
1995-08-17,1.17661,14.69865,1.92241,121.86000,22.93650,0.18384,11.50695
1995-08-18,0.03923,16.10766,1.55218,106.20200,20.51750,0.19124,11.42590
1995-08-19,0.02916,16.38681,2.99452,94.18750,18.69400,0.19806,11.09835
1995-08-20,0.00815,17.05016,3.28032,84.77250,17.06050,0.20410,10.56745
1995-08-21,0.00138,16.07887,2.89848,77.20900,15.76750,0.20980,10.12210
1995-08-22,0.00016,15.66584,3.11766,70.98800,14.48150,0.21518,9.69555
1995-08-23,0.00000,17.20780,3.59829,65.74750,13.29540,0.22003,9.14320
1995-08-24,0.00000,19.24452,3.98176,61.24700,12.38800,0.22448,8.55800
1995-08-25,0.06328,17.37777,3.19129,57.32100,11.34420,0.22905,8.35475
1995-08-26,0.06516,16.32982,2.64785,53.83850,10.57120,0.23241,8.22135
1995-08-27,0.00453,18.43668,3.57442,50.70450,9.85895,0.23579,7.86330
1995-08-28,0.02201,16.45476,2.94307,47.86250,9.40080,0.23905,7.77855
1995-08-29,0.01653,16.97085,2.93113,45.26400,8.94380,0.24290,7.62685
1995-08-30,0.00082,17.27264,2.98523,42.86900,8.37750,0.24623,7.43490
1995-08-31,0.02217,16.87619,2.96462,40.65400,7.94220,0.24981,7.30975
1995-09-01,0.08945,15.70854,2.18480,38.60300,7.66970,0.25290,7.26655
1995-09-02,0.03329,16.58979,2.91388,36.68100,7.20145,0.25607,7.12195
1995-09-03,0.03427,17.61584,3.22902,34.87300,6.87470,0.25938,6.90775
1995-09-04,0.08225,16.99656,2.90210,33.18150,6.65945,0.26206,6.82955
1995-09-05,0.00241,18.19338,3.37916,31.57950,6.30840,0.26501,6.64975
1995-09-06,0.00093,18.57061,3.31190,30.06200,6.06260,0.26844,6.49370
1995-09-07,0.00003,17.99113,3.03358,28.62600,5.74560,0.27074,6.44235
1995-09-08,0.00084,17.57663,2.89649,27.26650,5.49545,0.27362,6.38075
1995-09-09,0.00004,17.13803,3.20225,25.97650,5.35725,0.27712,6.36035
1995-09-10,0.00000,18.12569,3.42471,24.74950,5.19640,0.28095,6.22070
1995-09-11,0.00000,19.18210,3.78918,23.58350,5.05140,0.28374,6.05060
1995-09-12,0.00000,17.98608,2.77856,22.47400,4.91395,0.28672,6.02995
1995-09-13,0.00072,17.48301,3.14259,21.41750,4.78270,0.28977,5.99685
1995-09-14,0.02519,14.59944,2.46754,20.41080,4.68125,0.29200,6.16265
1995-09-15,0.00000,10.75081,1.61932,19.45280,4.57940,0.29468,6.43475
1995-09-16,0.00027,10.98513,1.99643,18.53735,4.49180,0.29727,6.52565
1995-09-17,0.00000,10.92432,1.41014,17.66390,4.41025,0.29986,6.49830
1995-09-18,0.00199,12.33032,1.14641,16.83310,4.33410,0.30192,6.36625
1995-09-19,0.06725,14.18311,2.04907,16.04485,4.32110,0.30331,6.18585
1995-09-20,6.92296,14.41196,1.15945,26.14730,9.08625,0.26235,5.76440
1995-09-21,0.78371,10.54942,1.63897,28.86065,7.22370,0.26154,6.85330
1995-09-22,0.00356,8.31229,2.42714,27.26460,6.40120,0.27283,7.52675
1995-09-23,3.39652,9.05661,0.55137,32.02760,8.67990,0.26626,7.18325
1995-09-24,0.01408,13.83713,2.48239,31.17890,7.61790,0.27425,7.87815
1995-09-25,0.01730,11.68886,2.29646,28.85950,7.41215,0.28507,8.29460
1995-09-26,0.00042,10.38460,1.77320,26.39965,7.31355,0.29410,8.41140
1995-09-27,1.42843,10.76059,0.72443,25.55550,8.14180,0.29607,8.15795
1995-09-28,0.20655,16.27280,2.30445,23.96750,7.68780,0.30038,7.63030
1995-09-29,0.08292,12.25735,1.81856,22.19550,7.57200,0.30533,7.60940
1995-09-30,0.00027,11.67823,1.61482,20.47870,7.43905,0.30985,7.54295
1995-10-01,0.00028,8.64323,0.95722,18.91060,7.29045,0.31356,7.61615
1995-10-02,0.00000,11.10987,1.43406,17.50020,7.23970,0.31668,7.38085
1995-10-03,1.70944,10.51824,0.85842,17.39035,8.30950,0.31362,7.17515
1995-10-04,4.19382,11.44978,1.02566,22.67355,10.35465,0.28869,6.78245
1995-10-05,1.14854,10.65736,0.54087,24.69205,9.32650,0.28548,7.56385
1995-10-06,0.17293,12.09388,1.01193,23.65110,8.53960,0.29390,7.82200
1995-10-07,0.01288,12.20708,1.38085,21.78480,8.21770,0.30358,7.75755
1995-10-08,0.12635,11.19182,0.88274,19.89305,8.19650,0.31174,7.65855
1995-10-09,0.20867,8.85228,0.93652,18.18380,8.28050,0.31785,7.67000
1995-10-10,2.97699,12.30927,0.78376,19.64470,10.14720,0.30739,7.16810
1995-10-11,0.24517,11.62767,0.50054,19.36100,9.14980,0.30684,7.34860
1995-10-12,1.25381,12.03242,0.99362,19.06215,9.52905,0.30829,7.26535
1995-10-13,2.01770,15.42074,0.81976,19.61175,10.51620,0.30569,6.92310
1995-10-14,2.50297,13.69447,0.63278,21.21245,11.06995,0.29920,6.90180
1995-10-15,4.53408,11.91830,0.61640,27.38840,12.79435,0.28072,6.99830
1995-10-16,0.43918,8.68517,0.76676,26.81500,11.07890,0.28664,7.75060
1995-10-17,1.18383,6.57422,0.76384,25.27695,11.18655,0.29502,8.16110
1995-10-18,7.16142,11.95701,0.57488,36.84210,15.36450,0.26490,7.54940
1995-10-19,0.00000,9.26561,0.66936,35.05970,12.68405,0.27269,8.14540
1995-10-20,2.03484,14.42758,0.74646,33.97135,13.45390,0.27998,7.73580
1995-10-21,0.27457,11.69050,0.88703,30.34730,12.86145,0.29078,8.00525
1995-10-22,0.64938,10.62961,0.44202,26.97955,12.90270,0.30015,8.08390
1995-10-23,7.05059,10.24735,0.45918,38.55300,16.99700,0.26638,7.52245
1995-10-24,0.18672,11.35840,1.29464,37.09700,14.61850,0.27229,8.19650
1995-10-25,0.41809,8.70275,0.61800,33.06850,14.18000,0.28409,8.64080
1995-10-26,0.07421,7.28157,0.52163,28.98150,13.80250,0.29530,8.75135
1995-10-27,0.01078,6.30418,0.44114,25.42300,13.62300,0.30441,8.68855
1995-10-28,0.20116,6.13755,0.42957,22.45700,13.63680,0.31149,8.52145
1995-10-29,6.20538,4.46212,0.00351,31.06400,17.00200,0.27814,7.88385
1995-10-30,0.08370,5.39813,0.44296,31.25900,14.63500,0.27951,8.70075
1995-10-31,0.00129,6.73409,0.65327,28.50550,13.91550,0.29041,8.92910
1995-11-01,0.00001,8.40133,0.56692,25.41050,13.54100,0.30092,8.69585
1995-11-02,0.03510,11.63380,0.89218,22.59150,13.33250,0.30935,8.11965
1995-11-03,0.02602,12.76163,0.73730,20.14390,13.16560,0.31617,7.66655
1995-11-04,0.40977,12.81716,0.47437,18.14105,13.23045,0.32137,7.32370
1995-11-05,2.34081,10.38465,0.22363,18.37860,14.35050,0.31521,7.15820
1995-11-06,0.01005,8.86969,0.21120,17.59335,13.23595,0.31547,7.47690
1995-11-07,0.10470,7.46599,0.26353,16.36720,12.90900,0.32046,7.65185
1995-11-08,2.22457,9.03082,0.20517,16.91240,14.03600,0.31595,7.39400
1995-11-09,0.84874,8.72587,0.31856,16.70970,13.53000,0.31605,7.60665
1995-11-10,0.63132,7.48984,0.24168,15.94885,13.27250,0.32012,7.71470
1995-11-11,0.70902,6.05452,0.39663,14.98725,13.25000,0.32501,7.80505
1995-11-12,3.86938,5.14200,0.14210,18.32985,15.08250,0.30692,7.39195
1995-11-13,0.27831,5.51871,0.10653,18.90670,13.47800,0.30577,8.12205
1995-11-14,0.06785,7.31517,0.12002,17.88650,12.88115,0.31394,8.28325
1995-11-15,0.17851,11.03725,0.13719,16.39205,12.72765,0.32345,7.92830
1995-11-16,0.00318,10.99936,0.19270,14.84400,12.58405,0.33130,7.57845
1995-11-17,0.00000,12.17041,0.19956,13.40125,12.55715,0.33746,7.22855
1995-11-18,0.01180,10.80691,0.06407,12.10260,12.59510,0.34196,7.06490
1995-11-19,0.26417,7.37656,0.07602,10.98160,12.79425,0.34502,7.14265
1995-11-20,5.42634,8.36883,0.49906,15.37935,15.83400,0.30902,6.71310
1995-11-21,2.46900,8.15961,0.30342,21.14190,15.04450,0.28826,7.19450
1995-11-22,1.04935,7.97925,0.38059,22.52830,14.10450,0.29349,8.29895
1995-11-23,0.28832,12.95690,0.50690,21.21110,13.31215,0.30689,8.28620
1995-11-24,0.10620,11.19849,0.57373,19.23535,12.97645,0.31961,8.20740
1995-11-25,0.00075,8.11890,0.39933,17.24900,12.96805,0.33002,8.25425
1995-11-26,0.00004,8.98258,0.33995,15.44175,12.84495,0.33757,8.06945
1995-11-27,0.10974,8.48244,0.24125,13.85475,13.01325,0.34336,7.86165
