date,precipitation (mm),temperature (°C),potential evapotranspiration (mm),flow (m³/s),suspended sediment (mg/L),total phosphorus (mg/L),nitrate (mg/L)
1995-10-23,0.25255,7.46387,0.32705,5.20195,16.70500,0.32279,6.43635
1995-10-24,3.66855,12.04904,0.43769,6.19500,19.28550,0.31427,6.03540
1995-10-25,7.65158,11.46807,0.12863,13.77125,21.95450,0.26615,5.93190
1995-10-26,33.65712,11.48745,0.16130,137.78550,41.96250,0.17182,5.84365
1995-10-27,18.25234,9.61283,0.30725,190.43650,50.52350,0.18601,6.72190
1995-10-28,2.96670,8.65416,0.18514,151.39300,41.68850,0.20501,7.81425
1995-10-29,0.19479,8.20783,0.32649,112.09800,36.56100,0.22223,9.26705
1995-10-30,19.17132,10.72831,0.39115,160.80650,46.16750,0.18621,8.80380
1995-10-31,13.07199,6.60823,0.16760,185.19500,47.66000,0.17082,8.31270
1995-11-01,0.17800,4.18223,0.24623,139.43550,40.26200,0.18052,10.63795
1995-11-02,7.06538,3.98420,0.15547,134.84850,40.29500,0.17529,10.80120
1995-11-03,6.40509,7.67167,0.68978,136.87450,39.75300,0.17001,10.23060
1995-11-04,3.39424,7.03321,0.66975,125.06250,37.04850,0.17356,11.01980
1995-11-05,0.81181,10.43247,0.25476,103.28250,32.77150,0.18332,11.87535
1995-11-06,5.52363,7.28282,0.17867,112.67800,34.01200,0.17791,11.14405
1995-11-07,0.18540,3.19043,0.54665,96.58850,29.92900,0.18890,12.43945
1995-11-08,2.19617,3.27159,0.41704,89.55100,28.39850,0.19479,12.63000
1995-11-09,1.74890,9.15848,0.46536,82.60500,26.41600,0.20183,12.13460
1995-11-10,7.18672,9.13402,0.80175,98.98600,29.22900,0.19135,11.31160
1995-11-11,2.05997,7.99024,1.07578,93.40750,26.81800,0.19915,11.40815
1995-11-12,9.96735,9.14067,0.27177,133.02500,32.93900,0.18073,9.86510
1995-11-13,0.25417,10.23687,1.69748,115.61150,29.08250,0.19343,11.10370
1995-11-14,0.00189,7.89794,0.35275,99.54300,26.14650,0.20441,11.85255
1995-11-15,4.59252,10.53144,0.50941,108.55200,28.12800,0.19840,10.91775
1995-11-16,0.01028,9.50315,0.41854,96.83200,25.07500,0.20739,11.46455
1995-11-17,3.95450,10.44525,0.17656,103.78100,26.45500,0.20257,10.87285
1995-11-18,7.79125,9.36361,0.35433,140.52400,31.85650,0.18543,9.85600
1995-11-19,0.11892,5.45259,0.10361,125.27650,28.51550,0.19634,11.59260
1995-11-20,0.00140,5.22128,0.07572,110.85350,26.00950,0.20486,12.37050
1995-11-21,0.03398,9.06903,0.27317,99.28500,23.14100,0.21177,12.20400
1995-11-22,0.11684,6.69639,0.05014,90.11850,21.36250,0.21759,11.97800
1995-11-23,0.54639,4.76742,0.06173,83.11350,20.01300,0.22234,11.65200
1995-11-24,0.12713,4.43027,0.00255,76.86350,18.44750,0.22686,11.20350
1995-11-25,0.11220,2.62177,0.01409,71.48650,17.04700,0.23113,10.86455
1995-11-26,0.15873,3.75446,0.03944,66.84000,15.97100,0.23551,10.42090
1995-11-27,0.02731,5.44901,0.01091,62.69850,14.87450,0.23926,9.97080
1995-11-28,6.94184,8.31992,0.18145,84.18100,19.98650,0.21590,9.07200
1995-11-29,0.41636,4.56853,0.00148,79.60500,17.66250,0.22396,9.81855
1995-11-30,2.05938,4.74269,0.15217,78.19500,18.02050,0.22630,9.83540
1995-12-01,8.34267,5.74722,0.15878,112.23350,24.62950,0.20110,8.91985
1995-12-02,3.13876,5.87576,0.27698,115.12100,24.84700,0.20420,9.93100
1995-12-03,0.03542,1.67602,0.13653,102.13050,22.73200,0.21326,11.10505
1995-12-04,0.10164,-0.64068,0.26268,90.87950,20.73400,0.22013,11.41975
1995-12-05,6.03927,8.67763,0.35703,110.99800,24.95150,0.20415,9.90095
1995-12-06,2.27089,9.47720,0.16031,108.87850,24.10650,0.20674,10.32485
1995-12-07,0.35944,8.24938,0.15256,98.09250,21.99100,0.21358,10.81590
1995-12-08,9.00389,11.04425,0.12361,142.76150,29.77600,0.18852,8.99045
1995-12-09,0.13261,13.09633,0.99175,128.35100,26.68350,0.19808,10.25715
1995-12-10,2.34731,9.31192,0.41258,122.73250,26.48250,0.20024,11.00110
1995-12-11,0.11165,7.79208,0.29619,110.20200,23.93600,0.20691,11.48170
1995-12-12,0.00356,7.11246,0.01405,99.80200,21.89250,0.21210,11.45545
1995-12-13,0.10388,6.53258,0.05743,91.45350,20.21750,0.21629,11.16075
1995-12-14,6.61192,6.40085,0.00000,121.37200,25.55900,0.19631,9.64440
1995-12-15,0.03504,1.45263,0.00000,112.33250,23.03800,0.20403,10.85675
1995-12-16,0.00164,0.12086,0.00464,102.30100,21.33000,0.21019,11.35835
1995-12-17,0.00339,-0.88463,0.00438,93.77350,19.55000,0.21524,11.28085
1995-12-18,0.00493,-1.00902,0.01207,86.70450,18.28900,0.21942,11.01785
1995-12-19,0.00784,-1.69102,0.00503,80.77700,17.05500,0.22315,10.72090
1995-12-20,0.01722,-2.28730,0.00000,75.69600,15.93850,0.22645,10.42100
1995-12-21,0.00408,-0.83728,0.00000,71.25950,14.97500,0.22950,10.16550
1995-12-22,0.00542,-0.22298,0.00391,67.31750,14.01480,0.23242,9.93615
1995-12-23,1.09841,3.39228,0.22648,67.50200,14.27150,0.23007,9.54600
1995-12-24,8.28309,9.36177,0.26901,115.79750,22.45950,0.19359,7.29220
1995-12-25,0.15164,6.46069,0.03736,107.80950,20.76700,0.20494,9.06570
1995-12-26,0.90069,5.23121,0.12357,97.96650,19.74200,0.21272,9.85890
1995-12-27,13.00681,9.23917,0.16250,177.03500,32.37300,0.17670,7.64750
1995-12-28,1.41088,8.27126,0.50548,159.97500,29.79250,0.18688,9.88140
1995-12-29,0.33589,6.72251,0.41219,139.87500,27.26450,0.19469,11.21610
1995-12-30,3.87086,4.58222,0.07157,143.25500,28.44900,0.19106,11.30245
1995-12-31,0.00000,5.65237,0.24188,128.41500,25.67000,0.19705,11.76200
1996-01-01,0.03541,8.12709,0.03120,116.04450,23.66400,0.20193,11.64920
1996-01-02,0.10375,6.64548,0.04027,106.18800,21.59550,0.20647,11.44510
1996-01-03,0.15941,6.09641,0.26435,98.22100,20.14800,0.20988,11.09810
1996-01-04,1.52656,8.90355,0.20773,95.11000,19.76950,0.21056,10.46690
1996-01-05,8.71644,5.39996,0.02526,142.92450,27.26800,0.18471,8.78375
1996-01-06,0.02154,0.48588,0.00000,131.20000,24.54450,0.19416,10.43265
1996-01-07,1.59297,-1.19680,0.01178,118.68350,22.98650,0.20115,11.18785
1996-01-08,0.53593,-0.88672,0.03581,108.29000,21.30200,0.20625,11.28290
1996-01-09,0.01519,-2.35353,0.00000,99.80850,19.70600,0.21013,11.08920
1996-01-10,5.70500,-0.36630,0.01388,102.90850,20.46300,0.20523,10.80400
1996-01-11,5.97106,1.38182,0.05325,161.27500,27.57750,0.17730,8.11045
1996-01-12,0.36720,-1.75291,0.05114,145.67000,25.96900,0.18759,9.84165
1996-01-13,0.13008,-3.82894,0.00000,129.82000,23.64300,0.19405,10.79900
1996-01-14,0.01766,-3.46655,0.00175,117.10950,21.79950,0.19932,11.08315
1996-01-15,0.01271,-2.03710,0.00423,107.07250,19.35780,0.20308,11.01100
1996-01-16,1.72607,-0.95429,0.04005,100.43600,18.64200,0.20534,10.78675
1996-01-17,0.95722,-3.29189,0.00076,93.47450,17.40950,0.20888,10.52715
1996-01-18,1.75463,-2.19305,0.08975,87.45250,16.26550,0.21220,10.26800
1996-01-19,0.38773,1.70524,0.02093,102.33250,17.68250,0.19895,9.23155
1996-01-20,0.05505,-0.66604,0.00052,96.01350,16.84650,0.20469,9.72305
1996-01-21,0.03151,-1.04612,0.00730,88.71200,15.51400,0.20956,9.86490
1996-01-22,0.22241,1.95575,0.36446,97.81650,16.39300,0.19954,9.71555
1996-01-23,0.19019,3.54076,0.24395,90.42850,15.52625,0.20521,9.50765
1996-01-24,0.00043,-0.79503,0.00764,82.29850,14.26485,0.21094,9.51735
1996-01-25,0.07385,-1.24252,0.16860,75.44900,13.14375,0.21490,9.44710
1996-01-26,0.58919,2.58976,0.23895,71.76250,12.73090,0.21636,9.22090
1996-01-27,0.37294,0.83834,0.16046,68.08650,12.11920,0.21837,9.14585
1996-01-28,0.40135,-0.34136,0.10852,64.17700,11.43085,0.22131,9.09150
1996-01-29,0.21700,-1.34860,0.07406,60.12100,10.69745,0.22501,9.01160
1996-01-30,0.41690,-0.61928,0.16958,56.90400,10.20360,0.22823,8.93590
1996-01-31,0.17836,0.69759,0.18819,55.76550,10.01075,0.22839,8.80350
1996-02-01,0.25604,-0.55777,0.08630,53.04100,9.61495,0.23194,8.76145
1996-02-02,0.07315,-0.77118,0.16815,50.07850,8.94320,0.23593,8.70100
1996-02-03,0.50011,3.86938,0.23584,48.86300,9.02160,0.23649,8.41485
1996-02-04,0.01509,3.35670,0.21724,46.33850,8.52825,0.24006,8.29360
1996-02-05,4.40427,6.19011,0.39974,59.89300,12.10955,0.22219,7.28835
1996-02-06,0.04301,3.74902,0.31102,58.52750,10.83595,0.22856,8.56765
1996-02-07,0.00001,1.21848,0.09859,54.85150,10.35305,0.23590,9.25265
1996-02-08,0.00484,1.79600,0.34593,51.20800,9.93830,0.24185,9.38100
1996-02-09,2.53998,3.96966,0.31311,54.82100,11.56480,0.23675,8.85450
1996-02-10,0.22681,2.76424,0.22269,52.42000,10.61245,0.24165,9.24710
1996-02-11,0.16657,0.99343,0.22508,49.18600,10.09785,0.24702,9.44290
1996-02-12,0.14575,-0.37819,0.30868,46.09550,9.58965,0.25156,9.44910
1996-02-13,2.78300,4.24644,0.39726,50.99850,11.43190,0.24276,8.69010
1996-02-14,3.27587,7.26231,0.17544,60.21500,13.22715,0.23278,8.40140
1996-02-15,0.35652,7.69426,0.22091,57.74050,12.30230,0.23976,9.10380
1996-02-16,0.00552,4.15933,0.24307,53.69700,11.74330,0.24621,9.52715
1996-02-17,0.02850,2.77085,0.41968,49.91000,11.23955,0.25171,9.60985
1996-02-18,0.00000,5.11483,0.70588,46.57650,10.82095,0.25634,9.35600
1996-02-19,0.00001,3.77679,0.48468,43.66050,10.33280,0.25998,9.19000
1996-02-20,0.00044,3.52270,0.56748,41.09100,9.84740,0.26318,9.01225
1996-02-21,0.19474,1.64843,0.24629,38.86050,9.43630,0.26604,8.96520
1996-02-22,0.14883,2.56756,0.22025,36.84350,8.97600,0.26855,8.77935
1996-02-23,0.11573,1.54479,0.32222,34.98900,8.57730,0.27137,8.67700
1996-02-24,0.01132,0.88637,0.43209,33.26700,8.04955,0.27440,8.61020
1996-02-25,0.00002,3.60013,0.70362,31.66950,7.81030,0.27732,8.35090
1996-02-26,0.00249,3.66029,0.62631,30.18700,7.93385,0.27970,8.16865
1996-02-27,0.00005,4.67100,0.69500,28.80200,7.36880,0.28224,7.98130
1996-02-28,0.00000,4.64413,1.47772,27.50650,7.14465,0.28504,7.84260
1996-02-29,0.01110,4.38144,1.92909,26.28400,6.91215,0.28787,7.77100
1996-03-01,0.04166,4.93096,1.51462,25.13435,6.71695,0.29052,7.64755
1996-03-02,0.11100,7.13164,1.69997,24.05785,6.59590,0.29312,7.42710
1996-03-03,5.02795,5.82444,0.84159,37.45250,10.53805,0.25687,6.24730
1996-03-04,0.98988,4.20443,0.76350,40.57900,9.72930,0.25690,8.08950
1996-03-05,0.18774,3.22119,0.63911,38.82200,9.31870,0.26682,9.05315
1996-03-06,0.03419,4.27757,0.70632,36.29350,8.91185,0.27521,9.24855
1996-03-07,0.07466,7.19568,1.29940,33.87900,8.73745,0.28151,8.95255
1996-03-08,0.70388,5.69326,0.88898,32.12300,8.96050,0.28475,8.76485
1996-03-09,0.84706,3.87394,1.16854,30.76500,9.14570,0.28694,8.70050
1996-03-10,0.00000,-0.97010,1.53659,28.98450,8.53025,0.29024,8.82865
1996-03-11,0.00064,-1.71530,1.32330,27.21550,8.22000,0.29378,8.77880
1996-03-12,0.01643,0.24219,1.16872,25.57750,7.99600,0.29695,8.65900
1996-03-13,0.00000,-0.73656,1.24601,24.08750,7.76135,0.29946,8.53020
1996-03-14,0.10708,0.77552,1.04737,22.75000,7.36650,0.30185,8.37970
1996-03-15,0.00075,0.09667,0.90961,21.52055,7.33035,0.30443,8.26325
1996-03-16,0.00427,0.22655,0.90425,20.39075,7.19280,0.30640,8.13555
1996-03-17,0.06030,1.56026,1.15243,19.34720,7.09020,0.30815,7.96360
1996-03-18,0.00000,2.58331,1.58037,18.38020,6.93450,0.31020,7.77065
1996-03-19,0.00014,2.83518,1.88380,17.47660,6.68945,0.31168,7.66015
1996-03-20,0.02412,5.34027,1.45487,16.63470,6.66870,0.31310,7.35830
1996-03-21,0.68612,6.46914,0.48051,16.14180,7.01860,0.30960,7.13000
1996-03-22,8.13887,4.68647,0.34660,28.34920,12.85045,0.26018,6.91645
1996-03-23,3.15206,7.90667,0.75654,34.86825,12.21650,0.25071,6.82715
1996-03-24,10.86468,7.77632,0.31443,74.75500,20.80950,0.20803,5.42315
1996-03-25,1.46712,7.51029,0.86240,70.80350,18.70700,0.22692,7.72720
1996-03-26,0.46967,9.26347,1.64050,61.86000,17.66650,0.24425,8.77505
1996-03-27,2.76291,8.69795,0.85217,62.30300,18.83900,0.24562,8.66465
1996-03-28,0.78374,7.25255,1.22699,56.24400,17.63350,0.25404,9.26330
1996-03-29,0.07889,7.36540,1.62471,49.70150,16.39800,0.26172,9.36290
1996-03-30,0.01497,5.12892,0.85526,44.13300,15.42400,0.26736,9.37595
1996-03-31,0.03555,7.66647,1.38195,39.53900,14.66800,0.27213,9.00445
1996-04-01,0.19047,11.90664,1.51746,35.78850,13.99800,0.27617,8.35540
1996-04-02,0.00041,11.50491,2.37920,32.62000,13.27100,0.27909,8.00830
1996-04-03,0.04779,11.35091,2.45795,29.93200,12.67890,0.28205,7.75900
1996-04-04,0.00323,8.85725,2.49939,27.62000,12.17725,0.28537,7.75945
1996-04-05,0.00000,9.81957,2.81283,25.61000,11.65200,0.28849,7.59350
1996-04-06,0.01400,8.00241,2.42036,23.83950,11.26225,0.29162,7.58660
1996-04-07,3.35896,9.37785,2.23192,29.25000,13.34865,0.27191,6.74615
1996-04-08,0.33737,7.72816,1.81757,30.22650,11.89455,0.27263,7.62080
1996-04-09,0.01668,6.43198,2.32715,28.96050,11.20965,0.27938,8.08380
1996-04-10,2.59109,9.22167,0.58516,32.35550,12.74010,0.27224,7.57645
1996-04-11,0.07081,11.95904,2.53805,31.65900,11.61505,0.27656,7.73455
1996-04-12,0.00000,10.84500,2.57073,29.73900,11.15355,0.28308,7.82655
1996-04-13,0.00009,10.79926,2.49139,27.65950,10.83980,0.28937,7.77350
1996-04-14,0.00000,11.52100,2.72135,25.70550,10.57655,0.29450,7.57810
1996-04-15,0.00000,14.81289,3.42590,23.93150,10.29630,0.29862,7.15610
1996-04-16,0.00001,14.81696,3.60256,22.33300,10.02780,0.30220,6.89590
1996-04-17,0.00000,14.89938,3.48325,20.88500,10.00950,0.30549,6.75110
1996-04-18,0.00467,13.85694,2.74227,19.56850,9.48355,0.30876,6.67110
1996-04-19,2.05522,15.13893,2.34789,20.82050,10.64210,0.30006,6.24965
1996-04-20,1.50095,14.10365,2.04075,22.32550,10.65535,0.29408,6.41110
1996-04-21,0.58837,9.84220,1.27671,22.25250,10.07485,0.29701,6.91815
1996-04-22,0.24426,7.45255,2.73575,21.21700,9.57310,0.30269,7.23130
1996-04-23,0.00016,5.76170,2.92145,19.85535,9.16925,0.30919,7.43170
1996-04-24,0.00000,7.75839,3.59680,18.48495,8.95585,0.31445,7.32815
1996-04-25,0.00000,10.48830,4.28722,17.20390,8.80015,0.31849,7.04085
1996-04-26,0.01493,12.42850,3.95823,16.02920,8.69005,0.32166,6.72430
1996-04-27,0.13298,14.31142,4.27266,14.97095,8.67380,0.32407,6.39975
1996-04-28,1.00280,14.48966,1.42079,14.41090,9.20390,0.32364,6.21390
1996-04-29,0.01038,17.13792,5.04706,13.66690,8.78770,0.32435,5.90610
1996-04-30,1.18714,15.41061,3.17365,13.46390,9.44420,0.32253,5.81850
1996-05-01,0.20579,13.03559,2.77628,12.93815,9.05570,0.32269,5.99120
1996-05-02,1.08572,13.58825,3.05324,12.71535,9.58095,0.32203,5.99335
1996-05-03,0.00236,12.18689,3.90895,12.15505,9.08150,0.32084,6.06820
1996-05-04,0.00037,13.86707,3.55079,11.51420,8.92160,0.31878,5.95380
1996-05-05,0.11594,12.02840,2.50942,10.88040,8.97135,0.31776,5.98645
1996-05-06,0.84946,14.62224,2.35684,10.53160,9.48070,0.31203,5.80360
1996-05-07,0.25208,12.61995,3.21592,10.12500,9.48235,0.30764,5.82215
1996-05-08,0.00476,11.03604,3.47664,9.69955,9.33100,0.30370,5.91330
1996-05-09,0.00023,11.74129,3.68762,9.29370,9.28510,0.30085,5.90755
1996-05-10,0.00001,9.60381,4.08776,8.91775,9.25835,0.29870,6.00975
1996-05-11,0.01743,7.94397,3.06038,8.57585,9.34090,0.31467,6.11775
1996-05-12,0.14930,9.73869,3.52836,8.27510,9.58120,0.32952,6.05955
1996-05-13,0.00042,10.53373,4.76890,8.01495,9.37345,0.35217,5.96520
1996-05-14,0.00350,9.54016,4.34000,7.80955,9.26370,0.36076,5.92440
1996-05-15,0.01242,9.76453,4.01000,7.64350,9.18490,0.36304,5.89290
1996-05-16,0.02585,9.65012,4.27735,7.49975,9.22725,0.36320,5.84210
1996-05-17,0.00309,8.21733,3.81516,7.36820,8.97340,0.36045,5.89045
1996-05-18,0.03059,10.19847,3.82313,7.24575,8.84480,0.36269,5.78680
1996-05-19,0.01046,11.45184,4.44815,7.12865,8.67350,0.36329,5.60455
1996-05-20,0.16546,12.32632,4.45322,7.02130,8.61365,0.37842,5.44425
1996-05-21,1.53607,12.74971,3.24440,7.22300,9.62345,0.37448,5.27845
1996-05-22,2.50021,12.03859,3.05824,7.89535,11.20995,0.37690,5.24405
1996-05-23,4.18599,10.98802,2.17446,10.48325,13.13490,0.36510,5.26025
1996-05-24,1.46126,11.61094,3.44344,12.47790,11.85855,0.36652,5.42265
1996-05-25,0.00000,11.29948,2.80895,12.39925,10.15465,0.38643,5.72540
1996-05-26,4.92076,12.77759,2.02756,16.36035,13.41805,0.36862,5.53540
1996-05-27,0.00402,12.16391,3.85628,16.27105,11.14660,0.36187,5.88340
1996-05-28,0.12432,12.88713,3.82413,14.70650,10.59075,0.36850,6.01845
1996-05-29,5.19903,10.65911,1.02833,18.93280,14.46450,0.34179,5.78125
1996-05-30,0.06574,10.62094,3.15908,18.46120,12.40365,0.34082,6.35705
1996-05-31,0.00069,10.31702,4.10530,16.46015,11.90920,0.35096,6.67805
1996-06-01,0.02463,11.19488,3.72195,14.31580,11.89295,0.36126,6.67615
1996-06-02,1.24134,11.95199,3.95609,13.02120,13.08310,0.36500,6.44320
1996-06-03,0.00832,13.56541,3.65157,11.57185,12.86365,0.37055,6.26610
1996-06-04,0.09683,14.01615,2.72737,10.25030,13.12265,0.37356,6.12035
1996-06-05,1.40966,14.17607,1.48202,9.63175,14.52250,0.36737,5.90235
1996-06-06,0.07636,14.35115,3.91310,8.84390,14.27965,0.36271,5.89140
1996-06-07,4.73613,12.39888,0.90149,11.43085,17.45200,0.33441,5.62160
1996-06-08,0.66265,14.49803,2.62847,12.56605,15.74350,0.32319,6.06540
1996-06-09,0.00001,13.96677,3.93822,12.19530,14.82200,0.32964,6.29870
1996-06-10,0.00002,16.25838,4.53982,11.11930,14.59005,0.34249,6.12800
1996-06-11,0.05128,15.84247,5.17532,9.91375,14.64665,0.35680,5.98940
1996-06-12,0.00000,16.62888,5.62479,8.79795,14.80520,0.36759,5.78555
1996-06-13,0.00000,21.55566,6.81242,7.84080,15.06910,0.38299,5.25600
1996-06-14,3.55629,21.18294,5.02451,8.63845,17.88400,0.36176,4.93490
1996-06-15,10.52554,17.85818,3.83034,24.78485,22.78550,0.27595,4.96970
1996-06-16,5.06286,16.46280,2.83029,37.19600,21.93250,0.25459,5.21660
1996-06-17,0.00080,16.18936,4.23946,33.00825,18.72200,0.27792,6.09855
1996-06-18,0.05090,17.26290,3.39912,27.66230,17.75100,0.30575,6.38070
1996-06-19,0.00042,17.70445,5.29132,22.94010,17.35900,0.32723,6.33290
1996-06-20,0.01715,16.05065,3.88960,19.04300,17.32200,0.34288,6.34370
1996-06-21,0.76713,15.65464,3.50840,16.16265,17.95600,0.35211,6.24405
1996-06-22,2.61024,14.29221,3.18541,15.47635,19.55450,0.34607,6.17120
1996-06-23,1.65193,11.74373,1.07216,14.89165,19.63350,0.34000,6.37375
1996-06-24,3.40074,14.40446,3.00909,16.41495,20.85000,0.32478,6.25190
1996-06-25,4.98497,11.40401,1.17612,21.85560,22.27550,0.29826,6.41985
1996-06-26,2.36250,11.38076,1.59876,23.46890,21.42950,0.29437,6.68265
1996-06-27,10.11470,13.33264,2.83582,42.15150,27.09550,0.25258,6.60575
1996-06-28,4.97024,16.12628,4.62609,53.86140,27.49700,0.24347,5.84650
1996-06-29,0.14183,14.49845,3.35932,46.39810,24.50750,0.26349,7.63265
1996-06-30,0.23908,13.83538,4.31262,38.58650,23.13000,0.28321,8.46260
1996-07-01,0.00026,13.77426,4.12184,32.07290,22.19000,0.29851,8.59270
1996-07-02,0.00257,14.52232,3.06570,26.85955,21.64050,0.31072,8.34755
1996-07-03,0.85028,14.02433,1.13540,23.10225,21.82050,0.31912,8.06840
1996-07-04,0.01396,15.87760,3.66716,19.78265,21.10050,0.32693,7.60535
1996-07-05,0.00487,15.48550,3.58318,16.97920,20.93550,0.33420,7.28625
1996-07-06,0.00026,16.60190,4.31740,14.62295,20.86900,0.34060,6.90895
1996-07-07,0.04818,18.20955,5.61538,12.64155,20.99050,0.34600,6.49700
1996-07-08,0.04770,17.71744,3.90249,10.96505,21.04750,0.35047,6.26025
1996-07-09,0.59382,15.95868,2.25866,9.65150,21.53400,0.35312,6.20665
1996-07-10,0.02538,15.88413,3.43149,8.46680,21.53350,0.35449,6.12925
1996-07-11,0.66269,17.17562,2.43460,7.54200,21.99500,0.35457,5.93370
1996-07-12,0.19085,20.07819,4.94535,6.73750,21.97150,0.34972,5.53885
1996-07-13,0.03190,20.00413,4.94911,6.09325,21.97100,0.34160,5.30400
1996-07-14,0.66112,20.29533,4.66528,5.69820,22.42200,0.33343,5.15935
1996-07-15,0.00867,19.57984,3.59166,5.34940,22.15150,0.32494,5.09380
1996-07-16,0.00042,18.34873,2.23306,5.07585,22.02800,0.31627,5.11180
1996-07-17,0.00008,20.41761,4.29883,4.90525,21.88050,0.30962,4.92385
1996-07-18,0.00167,22.31285,3.52809,4.83240,21.76900,0.31701,4.65475
1996-07-19,0.00510,22.46799,5.04116,4.84265,21.62700,0.34303,4.45590
1996-07-20,0.80206,23.85665,6.42202,4.96665,21.95700,0.36981,4.28625
1996-07-21,1.84457,21.94606,5.35621,5.27835,22.72550,0.38386,4.30080
1996-07-22,5.22718,24.51766,5.27837,7.02025,24.65450,0.36020,4.15520
1996-07-23,1.44462,22.94317,4.95986,8.77335,22.48150,0.32720,4.45130
1996-07-24,0.00721,20.08097,4.39208,9.50535,20.41250,0.32242,5.03000
1996-07-25,0.00508,18.53284,4.13928,8.99680,19.60650,0.32607,5.38870
1996-07-26,12.18070,16.02347,0.59950,27.68935,26.21050,0.26176,5.45480
1996-07-27,0.13988,20.01588,4.08598,28.26660,20.85800,0.27193,5.99240
1996-07-28,1.03771,18.20778,1.75090,25.20995,19.96600,0.30151,6.28985
1996-07-29,0.14281,18.35002,3.54186,21.22900,19.24900,0.33089,6.34315
1996-07-30,1.35720,18.63140,2.25300,18.50035,19.96450,0.35045,6.17650
1996-07-31,12.06765,17.74232,1.45706,39.66365,27.48200,0.27860,6.00640
1996-08-01,2.27199,18.32919,2.86798,40.51500,24.62350,0.28548,6.24960
1996-08-02,7.32450,17.49064,0.94620,50.18100,28.26600,0.27463,6.45920
1996-08-03,10.50335,19.42174,2.45414,71.20150,33.68700,0.25066,6.48705
1996-08-04,3.49755,16.32107,1.48279,66.63250,31.36550,0.26199,6.94690
1996-08-05,1.33796,15.42442,3.60731,55.05400,28.88250,0.28011,7.68075
1996-08-06,0.00000,15.87275,2.54505,43.72400,26.72850,0.29836,7.96575
1996-08-07,0.13754,13.33166,2.22070,34.94250,25.51450,0.31410,8.16150
1996-08-08,4.13420,13.30000,2.64027,38.19650,26.98400,0.29848,7.31435
1996-08-09,0.36317,12.64085,2.23361,34.54900,25.23300,0.30408,9.03745
1996-08-10,0.62826,13.25668,1.59286,30.06350,24.25150,0.31366,9.60230
1996-08-11,0.12696,14.42378,2.75357,25.71650,23.45650,0.32378,9.39775
1996-08-12,0.39048,18.28716,3.23229,22.08800,22.97600,0.33271,8.55100
1996-08-13,0.00207,17.02578,2.60905,18.98400,22.33900,0.34071,8.08140
1996-08-14,0.00003,18.50108,3.92926,16.37700,22.12450,0.34776,7.54020
1996-08-15,0.91392,16.76089,2.67445,14.50565,22.52500,0.35192,7.29790
1996-08-16,0.02497,14.55951,3.22836,12.74320,22.05500,0.35575,7.26620
1996-08-17,0.00033,15.30242,3.68680,11.17775,21.96000,0.35990,7.06255
1996-08-18,0.00000,16.35096,3.65138,9.79800,21.94150,0.36348,6.72645
1996-08-19,0.00000,18.13407,3.94627,8.58880,21.94900,0.36614,6.32615
1996-08-20,0.00091,19.15871,4.44154,7.57190,21.98900,0.36429,5.99015
1996-08-21,0.08449,15.14569,3.40576,6.71020,22.10750,0.36230,6.05440
1996-08-22,0.00010,13.47949,2.60468,5.97970,22.15900,0.35741,6.16460
1996-08-23,0.03830,13.43567,2.64327,5.44215,22.17050,0.34878,6.15815
1996-08-24,0.00000,13.94372,3.07826,5.03900,22.10350,0.34308,6.03665
1996-08-25,0.00048,15.15900,3.00867,4.79725,21.94250,0.33044,5.83165
1996-08-26,0.00395,16.69665,3.33061,4.70345,21.75000,0.33627,5.58650
1996-08-27,0.01341,18.72392,4.28012,4.74330,21.56500,0.34025,5.29370
1996-08-28,17.33165,13.58041,1.45444,33.58260,27.51900,0.23145,5.35665
1996-08-29,18.91392,12.30046,1.53833,102.81750,36.91900,0.19280,5.84245
1996-08-30,0.00403,12.30227,2.62271,84.94100,30.93500,0.23264,7.71975
1996-08-31,0.02204,11.96831,2.49084,66.84200,27.66100,0.26274,8.54235
1996-09-01,0.00001,11.38981,2.34065,52.49350,25.74850,0.28539,8.74520
1996-09-02,0.04960,12.03584,2.13624,41.71900,24.14600,0.30231,8.50135
1996-09-03,2.15375,12.62711,1.42401,36.29600,24.06100,0.30709,7.99305
1996-09-04,1.12478,12.11369,2.91910,31.02850,23.00600,0.31324,7.98080
1996-09-05,0.00000,11.48185,2.82969,25.81850,21.71600,0.32209,7.98960
1996-09-06,14.21258,10.53729,0.73630,55.23200,29.48400,0.24487,7.68345
1996-09-07,14.80513,15.56011,0.88271,103.26050,36.49950,0.20588,6.92920
1996-09-08,0.13384,14.33159,3.39999,83.49900,30.13450,0.22687,8.20585
1996-09-09,0.12328,13.47518,2.55807,65.39150,27.26150,0.24560,8.73295
1996-09-10,0.16754,14.00989,2.16410,51.59250,25.12850,0.25986,8.65380
1996-09-11,0.24021,13.91743,1.83257,41.30150,23.69150,0.27292,8.37145
1996-09-12,0.41324,13.51404,1.99655,33.62050,22.65950,0.28381,8.07605
1996-09-13,1.68416,16.21039,1.10470,29.16350,22.52550,0.28874,7.49150
1996-09-14,6.35779,14.58171,1.28383,37.77150,24.41350,0.25930,6.96785
1996-09-15,0.00791,13.77861,2.11961,35.33450,21.39050,0.26598,8.04095
1996-09-16,0.57921,14.64357,1.07218,30.87350,20.63050,0.27849,8.32265
